symbol,exchange,name,country,data,updated_at,fund_score
025750,KQ,,,"{""eps"": -197.9993, ""name"": ""Hansol HomeDeco Co., Ltd."", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Home Furnishings"", ""marketCap"": 51158868599.0, ""dividendYield"": null}",2026-01-13 11:21:47.996114+00,
025770,KQ,,,"{""eps"": 973.7758, ""name"": ""Korea Information & Communication Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 7.8354791729266635, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 270726317406.0, ""dividendYield"": null}",2026-01-13 11:21:48.203382+00,
025820,KQ,,,"{""eps"": 232.9593, ""name"": ""Leeku Industrial Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 24.55364520755342, ""industry"": ""Other Metals/Minerals"", ""marketCap"": 193287756195.0, ""dividendYield"": 0.88028175}",2026-01-13 11:21:49.746539+00,
025860,KQ,,,"{""eps"": 743.8785, ""name"": ""Namhae Chemical Corporation"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 8.885859720371002, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 315981907539.0, ""dividendYield"": 1.2307693}",2026-01-13 11:21:49.958827+00,
025870,KQ,,,"{""eps"": -332.0257, ""name"": ""Silla SG Co,. Ltd."", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Food: Meat/Fish/Dairy"", ""marketCap"": 22600000000.0, ""dividendYield"": null}",2026-01-13 11:21:50.363492+00,
025880,KQ,,,"{""eps"": 530.8715, ""name"": ""KC Feed Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 5.029465699326485, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 42067385492.0, ""dividendYield"": 3.7593982}",2026-01-13 11:21:50.166248+00,
025890,KQ,,,"{""eps"": 90.5781, ""name"": ""Hankook Steel Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 19.32034343842496, ""industry"": ""Metal Fabrication"", ""marketCap"": 19748259777.0, ""dividendYield"": null}",2026-01-13 11:21:50.563378+00,
025900,KQ,,,"{""eps"": -224.2443, ""name"": ""Dongwha Enterprise Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Building Products"", ""marketCap"": 367758262482.0, ""dividendYield"": null}",2026-01-13 11:21:53.244249+00,
025950,KQ,,,"{""eps"": -258.088, ""name"": ""Dongshin Engineering & Construction Co., Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Engineering & Construction"", ""marketCap"": 154475992985.0, ""dividendYield"": 1.3586956}",2026-01-13 11:21:53.045126+00,
025980,KQ,,,"{""eps"": -460.5576, ""name"": ""Ananti Inc."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Movies/Entertainment"", ""marketCap"": 743450304260.0, ""dividendYield"": null}",2026-01-13 11:21:52.611623+00,
026040,KQ,,,"{""eps"": 1.136, ""name"": ""J.ESTINA Co., Ltd."", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 2614.43661971831, ""industry"": ""Other Consumer Specialties"", ""marketCap"": 47553789196.0, ""dividendYield"": null}",2026-01-13 11:21:52.830463+00,
026150,KQ,,,"{""eps"": 687.1613, ""name"": ""Tuksu Engineering & Construction Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 9.547305848018016, ""industry"": ""Engineering & Construction"", ""marketCap"": 112296508789.0, ""dividendYield"": null}",2026-01-13 11:21:53.477247+00,
026890,KQ,,,"{""eps"": 18.9855, ""name"": ""STIC Investments, Inc."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 495.64141055015676, ""industry"": ""Electrical Products"", ""marketCap"": 346301810760.0, ""dividendYield"": 2.6483052}",2026-01-13 11:21:59.729506+00,
026910,KQ,,,"{""eps"": 838.2447, ""name"": ""Kwang Jin Industry Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 3.250840715127695, ""industry"": ""Steel"", ""marketCap"": 17262565310.0, ""dividendYield"": null}",2026-01-13 11:22:00.322571+00,
026940,KQ,,,"{""eps"": 30.91, ""name"": ""Bookook Steel Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 65.83629893238434, ""industry"": ""Steel"", ""marketCap"": 40400000000.0, ""dividendYield"": 3.6496348}",2026-01-13 11:21:59.99961+00,
026960,KQ,,,"{""eps"": 1456.0241, ""name"": ""Dongsuh Companies, Inc."", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 17.51344637770762, ""industry"": ""Food: Major Diversified"", ""marketCap"": 2496414844513.0, ""dividendYield"": 4.5783134}",2026-01-13 11:21:58.70048+00,
027040,KQ,,,"{""eps"": -106.6591, ""name"": ""Seoul Electronics & Telecom Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Components"", ""marketCap"": 13708870064.0, ""dividendYield"": null}",2026-01-13 11:21:59.495718+00,
027050,KQ,,,"{""eps"": -59.7984, ""name"": ""Coreana Cosmetics Co., Ltd"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Household/Personal Care"", ""marketCap"": 66742001686.0, ""dividendYield"": null}",2026-01-13 11:22:05.055212+00,
027360,KQ,,,"{""eps"": 38.0556, ""name"": ""AJU IB INVESTMENT CO., LTD."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 84.41836796414981, ""industry"": ""Investment Managers"", ""marketCap"": 405054194260.0, ""dividendYield"": 1.5898252}",2026-01-13 11:22:04.648812+00,
027410,KQ,,,"{""eps"": 603.4129, ""name"": ""BGF CO. LTD."", ""sector"": ""Transportation"", ""country"": ""South Korea"", ""peRatio"": 6.2809396351983855, ""industry"": ""Air Freight/Couriers"", ""marketCap"": 357950774078.0, ""dividendYield"": 3.4437087}",2026-01-13 11:22:05.28395+00,
027580,KQ,,,"{""eps"": -284.0197, ""name"": ""SANGBO Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Industrial Specialties"", ""marketCap"": 45741779739.0, ""dividendYield"": null}",2026-01-13 11:22:04.866325+00,
027710,KQ,,,"{""eps"": 140.0444, ""name"": ""FarmStory Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 7.94747951363996, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 122879107277.0, ""dividendYield"": 2.2603977}",2026-01-13 11:22:05.486665+00,
027830,KQ,,,"{""eps"": 71.2914, ""name"": ""Daesung Private Equity, Inc."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 21.34899861694398, ""industry"": ""Investment Managers"", ""marketCap"": 83322000000.0, ""dividendYield"": null}",2026-01-13 11:22:10.817111+00,
027970,KQ,,,"{""eps"": -10.7004, ""name"": ""Hankuk Paper MFG. CO., LTD"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Pulp & Paper"", ""marketCap"": 151359978149.0, ""dividendYield"": null}",2026-01-13 11:22:11.341288+00,
028050,KQ,,,"{""eps"": 2801.5, ""name"": ""SAMSUNG E&A CO. LTD."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 9.10226664286989, ""industry"": ""Engineering & Construction"", ""marketCap"": 4919600000000.0, ""dividendYield"": 2.682927}",2026-01-13 11:22:10.167582+00,
028080,KQ,,,"{""eps"": -2369.2872, ""name"": ""Humax Holdings Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 18866403259.0, ""dividendYield"": null}",2026-01-13 11:22:11.081028+00,
028100,KQ,,,"{""eps"": 1058.0771, ""name"": ""Dong-Ah Geological Engineering Co., Ltd"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 16.029077654170948, ""industry"": ""Engineering & Construction"", ""marketCap"": 215186239052.0, ""dividendYield"": 3.0266345}",2026-01-13 11:22:10.561641+00,
028260,KQ,,,"{""eps"": 13013.0551, ""name"": ""SAMSUNG C&T CORP"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 21.01735510210819, ""industry"": ""Engineering & Construction"", ""marketCap"": 43605981130803.0, ""dividendYield"": 0.96834266}",2026-01-13 11:22:17.93177+00,
02826K,KQ,,,"{""eps"": 13013.0551, ""name"": ""SAMSUNG C&T CORP Pfd 1 Non-Voting"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 12.141653038877857, ""industry"": ""Engineering & Construction"", ""marketCap"": 43605981130803.0, ""dividendYield"": 1.7297649}",2026-01-13 11:22:19.5764+00,
028300,KQ,,,"{""eps"": -1678.312, ""name"": ""HLB Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Biotechnology"", ""marketCap"": 7172041496277.0, ""dividendYield"": null}",2026-01-13 11:22:18.68158+00,
028670,KQ,,,"{""eps"": 411.2861, ""name"": ""Pan Ocean Co., Ltd."", ""sector"": ""Transportation"", ""country"": ""South Korea"", ""peRatio"": 9.689119082799055, ""industry"": ""Marine Shipping"", ""marketCap"": 2098185362244.0002, ""dividendYield"": 3.0927835}",2026-01-13 11:22:19.118755+00,
029460,KQ,,,"{""eps"": 6729.9351, ""name"": ""KC CO., LTD."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 4.190253248059203, ""industry"": ""Industrial Machinery"", ""marketCap"": 342232551813.0, ""dividendYield"": 1.1490126}",2026-01-13 11:22:19.35771+00,
029480,KQ,,,"{""eps"": -927.6183, ""name"": ""Kwangmu Co.Ltd."", ""sector"": ""Communications"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Major Telecommunications"", ""marketCap"": 137331597977.0, ""dividendYield"": null}",2026-01-13 11:22:28.82661+00,
030000,KQ,,,"{""eps"": 1801.4501, ""name"": ""Cheil Worldwide Inc"", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 11.712786271459864, ""industry"": ""Advertising/Marketing Services"", ""marketCap"": 2086341728210.0, ""dividendYield"": 6.059113}",2026-01-13 11:22:27.740533+00,
030190,KQ,,,"{""eps"": 1444.6552, ""name"": ""NICE Information Service Co., Ltd."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 10.971476100317917, ""industry"": ""Financial Publishing/Services"", ""marketCap"": 920400126686.0, ""dividendYield"": 2.7963526}",2026-01-13 11:22:29.282193+00,
030210,KQ,,,"{""eps"": 173.6163, ""name"": ""Daol Investment & Securities Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 29.512207242827486, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 200783685036.0, ""dividendYield"": 4.424779}",2026-01-13 11:22:29.572679+00,
030520,KQ,,,"{""eps"": 747.9647, ""name"": ""Hancom Inc."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 30.521768614812014, ""industry"": ""Packaged Software"", ""marketCap"": 539909068680.0, ""dividendYield"": 1.8510157}",2026-01-13 11:22:36.184162+00,
030530,KQ,,,"{""eps"": -165.4302, ""name"": ""WONIK HOLDINGS CO., LTD."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Semiconductors"", ""marketCap"": 2998033176422.0, ""dividendYield"": null}",2026-01-13 11:22:35.466342+00,
030610,KQ,,,"{""eps"": 1077.1907, ""name"": ""Kyobo Securities Co., Ltd"", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 8.652135596788943, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 1051942452698.0, ""dividendYield"": 5.376344}",2026-01-13 11:22:36.393267+00,
030720,KQ,,,"{""eps"": 1551.4997, ""name"": ""Dongwon Fisheries Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 3.699646219718895, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 26992070484.0, ""dividendYield"": null}",2026-01-13 11:22:36.706436+00,
030960,KQ,,,"{""eps"": -107.339, ""name"": ""Yangjisa Co., Ltd."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Commercial Printing/Forms"", ""marketCap"": 111628378992.0, ""dividendYield"": 0.6418485}",2026-01-13 11:22:45.259516+00,
031310,KQ,,,"{""eps"": -69.2335, ""name"": ""Eyesvision Corporation"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Telecommunications Equipment"", ""marketCap"": 36903057003.0, ""dividendYield"": null}",2026-01-13 11:22:45.519108+00,
031330,KQ,,,"{""eps"": 516.2308, ""name"": ""SAMT Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 7.777528965726182, ""industry"": ""Semiconductors"", ""marketCap"": 389204786224.0, ""dividendYield"": 4.993758}",2026-01-13 11:22:43.821906+00,
031430,KQ,,,"{""eps"": 65.2789, ""name"": ""Shinsegae International Co., Ltd"", ""sector"": ""Retail Trade"", ""country"": ""South Korea"", ""peRatio"": 160.69510975215576, ""industry"": ""Apparel/Footwear Retail"", ""marketCap"": 362911936951.0, ""dividendYield"": 0.0}",2026-01-13 11:22:44.996709+00,
031440,KQ,,,"{""eps"": 6134.7905, ""name"": ""Shinsegae Food Co., Ltd"", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 7.693824263436543, ""industry"": ""Food Distributors"", ""marketCap"": 181610452032.0, ""dividendYield"": 1.9148936}",2026-01-13 11:22:44.635931+00,
031510,KQ,,,"{""eps"": -847.209, ""name"": ""Austem Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 25591800156.0, ""dividendYield"": 2.9296875}",2026-01-13 11:22:49.362317+00,
031860,KQ,,,"{""eps"": null, ""name"": ""DHX Company Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Computer Peripherals"", ""marketCap"": 12128621910.0, ""dividendYield"": null}",2026-01-13 11:22:49.159536+00,
031980,KQ,,,"{""eps"": 5276.5927, ""name"": ""PSK HOLDINGS INC."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 9.6653281576954, ""industry"": ""Semiconductors"", ""marketCap"": 1078119850158.9999, ""dividendYield"": 1.4285715}",2026-01-13 11:22:48.76521+00,
032080,KQ,,,"{""eps"": -4.2746, ""name"": ""Aztech WB Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Textiles"", ""marketCap"": 26678323648.0, ""dividendYield"": null}",2026-01-13 11:22:49.57827+00,
032190,KQ,,,"{""eps"": 4957.3465, ""name"": ""Daou Data Corp"", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 3.487752974297843, ""industry"": ""Electronics Distributors"", ""marketCap"": 667568986702.0, ""dividendYield"": 0.0}",2026-01-13 11:22:48.972526+00,
032280,KQ,,,"{""eps"": 69.3815, ""name"": ""Samil Co., Ltd."", ""sector"": ""Transportation"", ""country"": ""South Korea"", ""peRatio"": 25.153420995391325, ""industry"": ""Air Freight/Couriers"", ""marketCap"": 21032535370.0, ""dividendYield"": null}",2026-01-13 11:22:52.195475+00,
032300,KQ,,,"{""eps"": 15.9677, ""name"": ""KOREA PHARMA Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 785.9616601013295, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 139060438871.0, ""dividendYield"": 0.38639876}",2026-01-13 11:22:51.791279+00,
032350,KQ,,,"{""eps"": -762.195, ""name"": ""Lotte Tour Development Co., Ltd."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Hotels/Resorts/Cruise lines"", ""marketCap"": 1706121891403.0, ""dividendYield"": null}",2026-01-13 11:22:51.363875+00,
032500,KQ,,,"{""eps"": -695.6247, ""name"": ""KMW, Inc."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 596351716270.0, ""dividendYield"": null}",2026-01-13 11:22:51.589537+00,
032540,KQ,,,"{""eps"": 338.7823, ""name"": ""TJ Media Co., Ltd."", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 15.99847453659769, ""industry"": ""Electronics/Appliances"", ""marketCap"": 75509321613.0, ""dividendYield"": 5.9259257}",2026-01-13 11:22:51.988683+00,
032560,KQ,,,"{""eps"": 1018.1756, ""name"": ""Hwangkum Steel & Technology Co., Ltd."", ""sector"": ""Non-Energy Minerals"", ""country"": ""South Korea"", ""peRatio"": 5.666998894886108, ""industry"": ""Steel"", ""marketCap"": 97345714989.0, ""dividendYield"": 2.586207}",2026-01-13 11:22:58.99176+00,
032580,KQ,,,"{""eps"": -128.0523, ""name"": ""Fidelix Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Semiconductors"", ""marketCap"": 35995351665.0, ""dividendYield"": null}",2026-01-13 11:22:58.544471+00,
032620,KQ,,,"{""eps"": 805.9726, ""name"": ""UBcare Co., Ltd."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 4.7954483812477, ""industry"": ""Packaged Software"", ""marketCap"": 199164882660.0, ""dividendYield"": 0.7643312}",2026-01-13 11:22:57.978705+00,
032680,KQ,,,"{""eps"": -51.1239, ""name"": ""Softcen Co., Ltd."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Information Technology Services"", ""marketCap"": 31653254842.0, ""dividendYield"": null}",2026-01-13 11:22:59.205338+00,
032685,KQ,,,"{""eps"": -51.1239, ""name"": ""Softcen Co., Ltd. Pfd Registered Shs -1- Non-voting"", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Information Technology Services"", ""marketCap"": 31653254842.0, ""dividendYield"": null}",2026-01-13 11:22:59.518732+00,
032750,KQ,,,"{""eps"": 710.9745, ""name"": ""Samjin Co., Ltd."", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": 5.077537942640699, ""industry"": ""Electronics/Appliances"", ""marketCap"": 32580458632.0, ""dividendYield"": 2.2038567}",2026-01-13 11:23:10.616105+00,
032800,KQ,,,"{""eps"": -192.2665, ""name"": ""Fantagio Corp."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Miscellaneous Commercial Services"", ""marketCap"": 22390415268.0, ""dividendYield"": null}",2026-01-13 11:23:10.858519+00,
032820,KQ,,,"{""eps"": 81.7681, ""name"": ""Woori Technology Inc."", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronics/Appliances"", ""marketCap"": 692034093475.0, ""dividendYield"": null}",2026-01-13 11:23:10.063681+00,
032830,KQ,,,"{""eps"": 12149.9746, ""name"": ""Samsung Life Insurance Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 13.094677580642845, ""industry"": ""Life/Health Insurance"", ""marketCap"": 28390773243713.0, ""dividendYield"": 2.8213165}",2026-01-13 11:23:09.352039+00,
032850,KQ,,,"{""eps"": 460.0005, ""name"": ""BIT Computer Co., Ltd."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 9.999989130446597, ""industry"": ""Packaged Software"", ""marketCap"": 72412541428.0, ""dividendYield"": 1.4117647}",2026-01-13 11:23:10.375124+00,
032940,KQ,,,"{""eps"": 1620.0815, ""name"": ""Wonik Corporation"", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 8.82671643371028, ""industry"": ""Electronics Distributors"", ""marketCap"": 243242843227.0, ""dividendYield"": null}",2026-01-13 11:23:13.311319+00,
032960,KQ,,,"{""eps"": 802.7367, ""name"": ""Dongil Technology, Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 19.545636819644596, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 61589900472.0, ""dividendYield"": 0.25680238}",2026-01-13 11:23:13.743197+00,
033050,KQ,,,"{""eps"": 81.1351, ""name"": ""JEONGMOON INFORMATION Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 10.16822558917164, ""industry"": ""Computer Peripherals"", ""marketCap"": 25471463013.0, ""dividendYield"": null}",2026-01-13 11:23:13.952527+00,
033100,KQ,,,"{""eps"": 3757.0484, ""name"": ""Cheryong Electric Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 10.16755599954475, ""industry"": ""Electrical Products"", ""marketCap"": 606355918884.0, ""dividendYield"": 2.7063599}",2026-01-13 11:23:13.527864+00,
033130,KQ,,,"{""eps"": 116.9346, ""name"": ""DIGITAL CHOSUN, Inc."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 17.086473977761926, ""industry"": ""Internet Software/Services"", ""marketCap"": 74156306877.0, ""dividendYield"": 1.5015016}",2026-01-13 11:23:27.018794+00,
033160,KQ,,,"{""eps"": -564.0451, ""name"": ""MK Electron Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Industrial Machinery"", ""marketCap"": 185828265610.0, ""dividendYield"": 1.1764706}",2026-01-13 11:23:25.960281+00,
033170,KQ,,,"{""eps"": -586.5717, ""name"": ""Signetics Corporation"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Components"", ""marketCap"": 68154012222.00001, ""dividendYield"": null}",2026-01-13 11:23:27.285669+00,
033200,KQ,,,"{""eps"": -171.6285, ""name"": ""Moatech Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 34793122501.0, ""dividendYield"": null}",2026-01-13 11:23:27.501372+00,
033230,KQ,,,"{""eps"": -148.4933, ""name"": ""Insung Information Co., Ltd"", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Information Technology Services"", ""marketCap"": 89290854767.0, ""dividendYield"": null}",2026-01-13 11:23:26.704634+00,
033240,KQ,,,"{""eps"": 846.3855, ""name"": ""Jahwa Electronics Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 32.354131263824115, ""industry"": ""Electronic Components"", ""marketCap"": 493544464874.0, ""dividendYield"": null}",2026-01-13 11:23:30.664585+00,
033250,KQ,,,"{""eps"": 274.5029, ""name"": ""Chasys Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 3.7704519697241814, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 32288000000.0, ""dividendYield"": null}",2026-01-13 11:23:31.115681+00,
033270,KQ,,,"{""eps"": 2842.8098, ""name"": ""KOREA UNITED PHARM, INC."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 6.546040732844041, ""industry"": ""Pharmaceuticals: Major"", ""marketCap"": 277889155178.0, ""dividendYield"": 2.4167562}",2026-01-13 11:23:30.887372+00,
033290,KQ,,,"{""eps"": 417.8351, ""name"": ""LOGEN Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 5.091907126489443, ""industry"": ""Electronic Components"", ""marketCap"": 109178830566.0, ""dividendYield"": null}",2026-01-13 11:23:31.508438+00,
033310,KQ,,,"{""eps"": -2.7943, ""name"": ""M2N Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Metal Fabrication"", ""marketCap"": 71248425293.0, ""dividendYield"": null}",2026-01-13 11:23:31.308928+00,
033320,KQ,,,"{""eps"": 275.5814, ""name"": ""JCH Systems, Inc."", ""sector"": ""Distribution Services"", ""country"": ""South Korea"", ""peRatio"": 14.98649763735869, ""industry"": ""Electronics Distributors"", ""marketCap"": 79346192551.0, ""dividendYield"": null}",2026-01-13 11:23:35.692001+00,
033500,KQ,,,"{""eps"": 2000.934, ""name"": ""DONGSUNG FINETEC Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 14.229891157984643, ""industry"": ""Industrial Specialties"", ""marketCap"": 883027286530.0, ""dividendYield"": 1.2173914}",2026-01-13 11:23:35.22634+00,
033530,KQ,,,"{""eps"": 2467.9295, ""name"": ""SJG SEJONG CO. LTD"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 3.964239066953924, ""industry"": ""Auto Parts: OEM"", ""marketCap"": 254291615295.0, ""dividendYield"": 1.5182186}",2026-01-13 11:23:35.483662+00,
033540,KQ,,,"{""eps"": -225.3469, ""name"": ""Paratech Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Industrial Conglomerates"", ""marketCap"": 40303486736.0, ""dividendYield"": null}",2026-01-13 11:23:35.883751+00,
033560,KQ,,,"{""eps"": 927.5449, ""name"": ""Bluecom Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 3.1319238561928375, ""industry"": ""Telecommunications Equipment"", ""marketCap"": 45563043737.0, ""dividendYield"": null}",2026-01-13 11:23:36.095512+00,
033640,KQ,,,"{""eps"": null, ""name"": ""Nepes Corporation"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Components"", ""marketCap"": 368486020584.0, ""dividendYield"": null}",2026-01-13 11:23:48.982538+00,
033780,KQ,,,"{""eps"": 10692.6796, ""name"": ""KT & G Corporation"", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 13.308170198983612, ""industry"": ""Tobacco"", ""marketCap"": 14914284361267.0, ""dividendYield"": 3.9381154}",2026-01-13 11:23:48.402569+00,
033830,KQ,,,"{""eps"": 41.1429, ""name"": ""TBC"", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": 14.631929202851525, ""industry"": ""Broadcasting"", ""marketCap"": 57194069557.0, ""dividendYield"": 1.821192}",2026-01-13 11:23:49.600851+00,
033920,KQ,,,"{""eps"": 1952.3317, ""name"": ""Muhak Co., Ltd."", ""sector"": ""Consumer Non-Durables"", ""country"": ""South Korea"", ""peRatio"": 4.579139907424543, ""industry"": ""Beverages: Alcoholic"", ""marketCap"": 238381811142.0, ""dividendYield"": 5.9360733}",2026-01-13 11:23:49.395577+00,
034120,KQ,,,"{""eps"": 2512.1188, ""name"": ""Seoul Broadcasting System Co., Ltd."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": 7.3244943670657605, ""industry"": ""Broadcasting"", ""marketCap"": 345556601772.0, ""dividendYield"": null}",2026-01-13 11:23:49.192477+00,
